r_NonTarg,ug_NonTarg,ur_NonTarg,ui_NonTarg,uz_NonTarg,gr_NonTarg,gi_NonTarg,gz_NonTarg,ri_NonTarg,rz_NonTarg,iz_NonTarg
19.153025,0.02605493,0.17301294,0.2200925,0.1950714,0.14695801,0.19403759,0.16901647,0.04707957,0.022058457,-0.025021113
19.730751,1.3142427,1.8285056,2.3812776,2.4341786,0.5142629,1.0670348,1.1199359,0.552772,0.60567296,0.052900992
19.249245,1.850465,2.5892625,3.114556,3.1822855,0.7387975,1.264091,1.3318206,0.52529347,0.5930231,0.067729644
18.20825,0.22181524,0.14851286,0.22620994,0.1292711,-0.07330239,0.0043947,-0.09254414,0.07769709,-0.019241748,-0.09693883
19.666513,-0.01327146,0.06479447,0.22159445,0.2437953,0.07806593,0.23486592,0.25706676,0.15679999,0.17900084,0.022200849
20.167814,0.23027143,0.2903321,0.58475214,0.5901053,0.06006068,0.3544807,0.35983387,0.29442003,0.2997732,0.005353158
17.998863,2.399723,3.8074644,4.603485,5.0448446,1.4077414,2.203762,2.6451218,0.7960205,1.2373804,0.4413598
18.44666,0.1660913,0.048794948,0.00419186,0.5366751,-0.117296346,-0.16189943,0.37058383,-0.044603087,0.48788017,0.5324833
18.517374,0.01601643,-0.05566313,0.08666788,0.063022986,-0.07167956,0.07065146,0.04700656,0.14233102,0.118686125,-0.023644894
19.94249,1.839611,1.9102182,1.8666936,1.9509069,0.07060721,0.027082669,0.111295864,-0.043524537,0.040688656,0.08421319
18.579042,0.1119891,0.08849886,0.119686,0.03147181,-0.02349024,0.007696898,-0.08051729,0.031187138,-0.05702705,-0.08821419
19.444105,0.2740218,0.5643283,0.75369316,0.8088955,0.2903065,0.47967136,0.5348737,0.18936485,0.2445672,0.055202357
18.128807,0.26378435,0.42233628,0.67894554,0.50360185,0.15855195,0.4151612,0.23981749,0.25660923,0.08126553,-0.1753437
18.309837,-0.024919596,0.10530723,0.39421296,0.4536178,0.13022682,0.41913256,0.4785374,0.2889057,0.3483106,0.05940486
19.355751,0.5029128,1.2227259,1.1316868,1.2799067,0.71981305,0.62877405,0.776994,-0.09103904,0.057180904,0.14821994
19.741596,0.4092319,0.5541744,0.6465951,0.75985515,0.1449425,0.23736323,0.35062322,0.092420734,0.20568073,0.11326
18.710018,0.23194557,0.38888225,0.5603139,0.6806174,0.15693666,0.3283683,0.44867182,0.17143165,0.29173514,0.1203035
18.938301,-0.06710274,0.34625766,0.41977832,0.18822359,0.41336042,0.48688105,0.25532633,0.07352064,-0.15803407,-0.23155472
19.85347,0.04663237,0.5299967,0.41288158,0.16481555,0.4833643,0.3662492,0.118183166,-0.11711511,-0.36518115,-0.24806602
18.569029,-0.03260729,0.19238542,0.49804014,0.6106236,0.22499272,0.5306474,0.6432309,0.3056547,0.4182382,0.11258347
17.2999,0.41007623,0.5490488,0.5516034,0.6690627,0.13897257,0.14152715,0.2589864,0.002554578,0.120013855,0.117459275
19.334564,0.14387505,0.15076981,0.48756284,0.9440934,0.006894773,0.34368777,0.80021834,0.336793,0.7933236,0.4565306
19.27207,0.43873835,0.37074947,0.38971636,0.57905275,-0.067988865,-0.049022,0.14031436,0.018966867,0.20830323,0.18933636
19.499613,0.3008011,0.5224956,0.65924734,0.9819679,0.22169454,0.3584462,0.6811668,0.13675167,0.4594723,0.32272062
19.388294,0.32171008,0.8690897,1.1524438,1.3525604,0.5473797,0.83073366,1.0308503,0.283354,0.4834707,0.20011668
19.942698,0.037653673,-0.00822675,0.16313924,0.08657774,-0.045880426,0.12548555,0.048924066,0.17136599,0.094804496,-0.076561496
19.880386,0.42937842,0.46106377,0.43855783,0.61602175,0.031685352,0.00917941,0.18664335,-0.02250594,0.154958,0.17746393
17.922611,0.27617982,0.5678989,0.60217184,0.6008598,0.2917191,0.32599202,0.32468,0.034272928,0.032960907,-0.001312021
19.758976,0.47820556,0.71790403,0.80645674,1.0236737,0.2396985,0.32825118,0.5454681,0.08855267,0.3057696,0.21721692
17.651287,0.25363746,0.45630804,0.44767696,0.45060733,0.20267057,0.19403951,0.19696987,-0.008631076,-0.005700715,0.002930361
19.419142,0.29111472,0.4802418,0.6380737,0.9314914,0.18912709,0.34695897,0.6403767,0.15783188,0.45124957,0.2934177
19.82479,1.0471851,1.3103821,1.3782519,1.5579095,0.26319712,0.33106688,0.5107244,0.06786977,0.24752733,0.17965756
18.713703,0.08390979,0.20601662,0.5442584,0.5141057,0.12210682,0.4603486,0.43019587,0.3382418,0.30808905,-0.030152746
19.888893,0.48823518,0.7221541,0.9053732,1.2071506,0.2339189,0.41713804,0.71891534,0.18321913,0.48499647,0.30177733
18.48773,0.37818554,0.75825864,1.2040166,1.3555301,0.3800731,0.82583106,0.9773445,0.44575796,0.59727144,0.15151347
19.756748,0.2381418,0.54056567,0.5924443,0.8371573,0.30242386,0.3543025,0.59901553,0.05187865,0.29659167,0.24471301
18.9155,1.1382562,1.9631046,2.3620355,2.3564024,0.8248484,1.2237793,1.2181463,0.39893088,0.39329785,-0.005633036
19.087727,0.1539666,0.15546982,0.40155396,0.35504353,0.001503215,0.24758735,0.20107692,0.24608414,0.19957371,-0.04651042
18.702753,0.829954,1.3415244,1.4986753,1.7690822,0.51157033,0.6687213,0.93912816,0.15715098,0.42755786,0.27040687
19.139822,2.0543451,2.74596,3.2317533,3.400261,0.69161505,1.1774083,1.3459159,0.48579332,0.65430087,0.16850753
19.74693,0.42768985,0.6064879,0.6284949,0.84184945,0.17879805,0.20080507,0.41415957,0.022007031,0.23536153,0.2133545
18.96951,0.24892937,0.30636916,0.28520662,0.37776786,0.057439785,0.03627724,0.1288385,-0.021162547,0.071398705,0.09256125
18.601595,-0.003515088,0.15644813,0.04095135,-0.038760968,0.15996322,0.04446644,-0.03524588,-0.11549678,-0.1952091,-0.07971232
20.05812,2.9891446,3.800606,4.271301,4.4961514,0.8114615,1.2821561,1.5070066,0.47069457,0.69554514,0.2248506
19.78642,0.41826758,0.59934855,0.95687115,1.0334696,0.18108098,0.5386036,0.615202,0.3575226,0.434121,0.0765984
19.988125,0.12107111,0.21435793,0.35309467,0.15247269,0.09328681,0.23202355,0.031401582,0.13873674,-0.061885227,-0.20062196
19.572186,0.36770555,0.5723232,0.9739442,1.3419839,0.20461765,0.6062386,0.97427833,0.40162098,0.7696607,0.36803973
19.89009,0.17247199,0.5260154,0.48392838,0.41430074,0.3535434,0.3114564,0.24182874,-0.042086992,-0.11171465,-0.06962766
18.105968,0.10694696,0.3027625,0.262379,0.1336701,0.19581555,0.15543202,0.02672315,-0.04038353,-0.1690924,-0.12870887
19.838224,0.54605,0.4540525,0.36496875,0.6875542,-0.0919975,-0.18108127,0.14150415,-0.08908376,0.23350166,0.32258543
18.850506,0.33930594,0.27027538,0.16740753,0.3687236,-0.069030546,-0.17189841,0.02941768,-0.102867864,0.098448224,0.20131609
19.584055,0.05757931,0.059679538,0.5748071,0.5395701,0.002100227,0.51722777,0.48199075,0.51512754,0.47989053,-0.035237018
20.035954,1.2760687,1.5839456,1.8768926,1.8307047,0.3078769,0.6008239,0.55463594,0.29294696,0.24675903,-0.04618794
17.722393,0.29954392,0.59798944,0.820367,1.081112,0.29844552,0.5208231,0.78156817,0.22237758,0.48312265,0.26074505
18.26472,0.03638351,-0.030768499,0.10338413,0.30974725,-0.06715201,0.06700062,0.27336374,0.13415264,0.34051573,0.20636311
18.400373,0.2884006,0.36594677,0.38163197,0.40754244,0.07754616,0.09323138,0.11914184,0.01568522,0.04159568,0.02591046
18.25594,0.5708095,1.0441054,1.4125234,1.4850082,0.47329593,0.84171396,0.9141988,0.36841804,0.4409029,0.07248485
18.488457,0.11205247,0.32839945,0.42300746,0.52532107,0.21634696,0.310955,0.4132686,0.094608,0.19692163,0.10231363
17.445799,0.6485123,0.79730785,0.8664519,0.79010195,0.14879555,0.21793957,0.1415896,0.069144025,-0.007205952,-0.07634998
17.403425,0.55711365,0.9922232,0.9889985,1.6383525,0.43510953,0.4318848,1.0812387,-0.003224727,0.64612925,0.649354
19.570284,0.68658686,0.91781366,1.0927936,1.1782889,0.23122679,0.4062067,0.4917021,0.17497993,0.26047534,0.08549541
19.069895,0.07542062,0.100218825,0.180165,0.16340189,0.024798205,0.10474438,0.08798126,0.079946175,0.063183054,-0.01676312
18.99877,0.18464507,0.30270368,0.40704402,0.3244065,0.11805859,0.22239895,0.13976145,0.10434037,0.021702847,-0.08263752
19.329945,1.6188109,2.3327312,2.8673513,3.266629,0.7139204,1.2485403,1.6478182,0.53461987,0.93389773,0.39927784
16.514067,0.13612048,0.32095614,0.30413294,0.37826747,0.18483567,0.16801247,0.24214698,-0.0168232,0.05731132,0.07413452
19.471006,0.17492552,0.25159118,0.5245703,0.52974135,0.07666566,0.34964478,0.3548158,0.2729791,0.27815014,0.005171035
18.887232,-0.025169555,0.214908,0.12452073,0.1502811,0.24007756,0.14969029,0.17545065,-0.09038727,-0.0646269,0.025760373
18.98028,0.6635094,0.9304878,1.1502191,1.3794554,0.2669784,0.48670974,0.715946,0.21973132,0.4489676,0.22923629
19.615345,0.14357926,0.271466,0.31648722,0.2974315,0.12788671,0.17290796,0.15385222,0.045021255,0.025965514,-0.01905574
19.094725,0.4095469,0.6835186,0.85668015,0.7569205,0.27397168,0.44713327,0.34737363,0.1731616,0.07340193,-0.09975966
19.070414,0.0148773,0.02906412,0.31327575,0.4428197,0.01418682,0.29839844,0.42794243,0.2842116,0.4137556,0.12954397
18.909477,0.057547845,0.43943816,0.53662235,0.46402162,0.38189033,0.4790745,0.4064738,0.097184196,0.024583448,-0.072600745
19.68658,0.52425134,0.84103703,0.91796315,1.04203,0.31678566,0.39371178,0.51777864,0.0769261,0.20099296,0.12406685
20.008566,0.33252576,0.13628033,0.38310772,0.44309968,-0.19624545,0.05058194,0.1105739,0.24682738,0.30681935,0.05999196
19.055977,0.030972082,0.11942893,0.23681025,0.2003995,0.08845685,0.20583817,0.16942742,0.11738133,0.08097058,-0.036410753
18.186045,0.13575605,0.2922813,0.36648187,0.33097374,0.15652525,0.23072584,0.1952177,0.074200585,0.038692445,-0.035508137
17.910149,0.28005713,0.1998206,0.33224696,0.23714118,-0.08023654,0.05218984,-0.04291595,0.13242638,0.03732059,-0.09510579
20.047838,0.57962334,0.9027954,1.3117188,1.3136551,0.32317203,0.73209554,0.7340318,0.4089235,0.41085976,0.001936277
19.70069,0.07017164,0.30438638,0.26552463,0.28109938,0.23421475,0.19535297,0.21092774,-0.038861778,-0.023287019,0.015574761
19.583189,2.0276012,2.5647628,2.7053652,2.606181,0.5371614,0.6777638,0.57857955,0.14060241,0.041418117,-0.09918429
18.12374,0.20972693,0.36768273,0.25295845,0.30765662,0.15795581,0.043231525,0.09792968,-0.114724286,-0.06002613,0.054698154
20.033508,1.4228506,2.8206542,4.3304877,5.113779,1.3978035,2.9076374,3.6909282,1.5098338,2.2931247,0.7832909
18.697529,1.0370616,2.3513906,2.7964728,3.2070136,1.3143291,1.7594113,2.1699522,0.44508216,0.85562295,0.4105408
19.082201,0.5568426,0.62034535,0.6178046,0.64134735,0.06350274,0.060962003,0.08450473,-0.002540737,0.021001993,0.023542728
20.116625,0.0788448,0.11470717,0.119611956,0.030238109,0.03586237,0.04076715,-0.048606694,0.004904781,-0.084469065,-0.08937385
19.325783,0.6622339,0.73299706,0.85206425,1.0897993,0.070763215,0.18983036,0.42756543,0.119067155,0.35680223,0.23773506
20.13345,0.097580716,0.52412933,0.51721996,0.77802265,0.4265486,0.41963926,0.6804419,-0.006909348,0.25389332,0.26080266
15.361651,-0.01093958,-0.13273396,0.06008472,0.049428623,-0.12179437,0.0710243,0.060368203,0.19281867,0.18216257,-0.010656096
19.56667,0.7324328,0.79213214,0.69775915,1.0310698,0.05969932,-0.034673654,0.298637,-0.09437297,0.23893769,0.33331066
19.256775,1.5663476,1.8404906,1.9092636,1.9660888,0.27414298,0.34291604,0.3997412,0.06877307,0.12559824,0.056825172
18.335447,1.0275742,1.2351744,1.2017721,1.3762133,0.20760033,0.174198,0.34863922,-0.033402324,0.14103888,0.1744412
19.36767,0.46242267,0.42050362,0.42121938,0.47894093,-0.04191904,-0.041203294,0.016518267,7.15746E-4,0.058437306,0.057721563
19.07446,2.8939195,4.309914,5.7116566,6.4344854,1.4159949,2.8177369,3.540566,1.4017421,2.124571,0.7228291
19.360622,0.23849602,0.46513617,0.70887214,0.6980554,0.22664015,0.4703761,0.45955935,0.24373595,0.2329192,-0.010816756
19.475304,0.5975115,1.2399927,1.6671481,1.7288283,0.6424812,1.0696366,1.1313168,0.42715544,0.4888356,0.061680164
19.12684,0.10508175,0.24328016,0.42426226,0.4587574,0.1381984,0.31918052,0.35367566,0.18098211,0.21547724,0.03449514
18.98889,0.05185059,0.027658613,0.271161,0.43165416,-0.024191977,0.21931039,0.37980357,0.24350236,0.40399554,0.1604932
18.376171,0.6431844,1.0232726,1.2728955,1.4622166,0.38008824,0.62971103,0.8190322,0.24962275,0.43894398,0.18932122
18.956396,-0.1337896,0.04261302,0.038765986,-0.21710292,0.17640261,0.17255558,-0.08331332,-0.003847035,-0.25971594,-0.2558689
20.00132,0.37905574,0.44989887,0.5044868,0.46068087,0.07084312,0.12543106,0.081625134,0.05458794,0.01078201,-0.043805934
20.01614,0.14438663,0.10728738,0.1639519,0.28417724,-0.03709925,0.019565271,0.13979061,0.05666452,0.17688985,0.12022533
18.61006,1.016062,1.2663467,1.4024826,1.4476297,0.25028464,0.38642064,0.4315677,0.13613601,0.18128306,0.04514705
16.831757,1.2502556,1.723736,1.8767052,1.9240923,0.47348052,0.6264495,0.67383665,0.15296903,0.20035616,0.04738712
19.924284,0.852753,1.0761355,0.98032564,1.2378347,0.22338247,0.12757264,0.38508168,-0.09580984,0.1616992,0.25750905
17.66455,1.6742319,1.9863802,2.155561,2.1356678,0.31214836,0.48132905,0.46143582,0.1691807,0.14928748,-0.019893235
19.110378,0.15800884,0.51250935,0.7098938,0.61445266,0.35450053,0.55188495,0.45644382,0.19738446,0.101943284,-0.09544118
20.015972,0.24373816,0.64800364,0.693446,0.67708194,0.4042655,0.4497078,0.43334377,0.0454423,0.02907826,-0.01636404
19.882587,0.19123302,0.27523217,0.34962237,0.62867916,0.08399913,0.15838934,0.43744612,0.07439022,0.353447,0.2790568
20.123434,0.206023,2.6315382,3.7330616,4.4465737,2.4255152,3.5270383,4.2405505,1.1015233,1.8150355,0.7135122
19.505972,0.08498778,0.29881784,0.2669816,0.2657999,0.21383005,0.18199381,0.18081214,-0.031836245,-0.033017922,-0.001181677
16.86626,0.39724123,0.64055806,0.6571904,0.7145379,0.24331686,0.25994915,0.31729668,0.016632294,0.07397981,0.057347514
19.802265,0.9711268,1.0695385,1.231555,1.567895,0.09841167,0.26042822,0.59676826,0.16201654,0.4983566,0.33634007
19.970901,0.4880966,0.9021199,1.0029817,1.2016581,0.41402328,0.514885,0.71356153,0.10086174,0.29953822,0.1986765
19.472862,0.4796403,0.9972919,1.3268989,1.6280701,0.5176516,0.84725857,1.1484298,0.32960698,0.63077813,0.30117118
18.019146,0.33601612,0.49446204,0.5335648,0.5119633,0.1584459,0.1975487,0.17594717,0.039102796,0.017501278,-0.02160152
20.11831,0.63539046,2.1353261,2.7729824,2.9114552,1.4999357,2.1375918,2.2760649,0.6376561,0.776129,0.13847291
19.144548,-0.06037172,0.28855556,0.34968755,0.36309218,0.3489273,0.41005927,0.4234639,0.06113199,0.07453663,0.013404637
16.35958,0.23923613,0.11152772,0.102312006,-0.036024526,-0.1277084,-0.13692412,-0.27526066,-0.009215714,-0.14755224,-0.13833652
16.025635,-0.14218819,-0.17823616,0.12850231,-0.10520831,-0.03604796,0.2706905,0.03697988,0.30673847,0.07302784,-0.23371062
18.81611,0.21059234,0.6920439,0.7914103,0.7919725,0.48145154,0.580818,0.5813802,0.099366434,0.09992862,5.62185E-4
20.113007,0.28185952,0.27638254,0.70781726,0.61850363,-0.005477006,0.42595774,0.3366441,0.43143475,0.34212112,-0.08931361
17.59698,1.2166679,2.0053496,2.4102714,2.7019167,0.78868186,1.1936036,1.4852489,0.40492174,0.69656706,0.29164532
19.070627,0.32381868,0.43238214,0.26915598,0.41138932,0.10856345,-0.054662716,0.08757064,-0.16322617,-0.020992815,0.14223336
19.07487,2.2397487,3.6844523,4.443584,4.8306127,1.4447037,2.2038352,2.5908637,0.75913143,1.14616,0.38702863
18.865398,0.8220122,1.6085536,1.8939755,2.0846796,0.78654146,1.0719633,1.2626674,0.28542182,0.4761259,0.19070408
18.15335,5.629725,6.7101245,6.790579,6.9837666,1.0803996,1.1608537,1.3540419,0.08045411,0.2736423,0.19318818
18.35515,0.77224374,0.65294826,0.68856275,0.9166757,-0.11929544,-0.08368098,0.144432,0.035614453,0.26372743,0.22811298
18.765013,0.18890889,0.17044434,0.29465336,0.26079217,-0.01846455,0.10574447,0.07188328,0.124209024,0.09034783,-0.033861198
19.125143,0.2496234,0.40202504,0.51008356,0.6942445,0.15240164,0.26046017,0.44462112,0.10805852,0.2922195,0.18416095
19.50565,0.09368946,0.36374584,0.3432221,0.495848,0.27005637,0.24953264,0.40215853,-0.020523721,0.13210216,0.15262587
20.08805,-0.0046264,0.17945088,0.42811128,0.28836522,0.1840773,0.43273768,0.2929916,0.24866039,0.10891433,-0.13974606
19.328697,0.2513116,0.42074886,0.3914437,0.40006208,0.16943724,0.14013208,0.14875048,-0.029305164,-0.020686774,0.008618391
19.043295,2.184466,2.5590978,2.8101685,2.9410348,0.37463182,0.62570256,0.75656873,0.25107074,0.3819369,0.13086617
18.693935,0.50615656,0.5124395,0.47259524,0.71145225,0.006282973,-0.03356128,0.20529573,-0.039844256,0.19901276,0.23885702
18.952168,0.2869756,0.11783415,0.30326134,0.29748648,-0.16914144,0.016285753,0.010510893,0.18542719,0.17965233,-0.00577486
20.006319,-0.10763552,0.16745396,0.3748091,0.5775972,0.27508947,0.4824446,0.6852327,0.20735514,0.41014323,0.20278808
18.249325,2.4955971,2.7456763,2.9413297,3.2286904,0.25007915,0.44573262,0.7330934,0.19565347,0.48301423,0.28736076
19.09599,0.77864206,1.0391017,1.216675,1.2744219,0.26045963,0.43803298,0.49577984,0.17757337,0.23532023,0.057746865
19.869987,0.13957839,0.031224195,-0.03652709,0.025211766,-0.10835419,-0.17610547,-0.11436661,-0.06775129,-0.006012429,0.061738856
17.905706,0.5798509,0.5156166,0.6565654,0.8991773,-0.06423434,0.07671446,0.31932637,0.1409488,0.3835607,0.2426119
18.251802,1.1040322,1.541631,1.8803077,2.2651167,0.43759876,0.7762755,1.1610844,0.33867678,0.7234857,0.38480893
19.236374,0.7750035,1.228525,1.6243644,1.825917,0.45352164,0.8493609,1.0509136,0.39583924,0.5973919,0.20155264
19.008022,0.6230672,0.73593885,0.77554226,1.0773934,0.11287165,0.15247507,0.45432618,0.039603423,0.3414545,0.3018511
18.43094,0.6369535,1.342017,1.8389742,1.9126331,0.7050635,1.2020208,1.2756796,0.4969573,0.57061607,0.073658794
19.266031,1.4849715,2.0328856,2.2832952,2.6179101,0.5479139,0.79832363,1.1329386,0.25040972,0.58502465,0.33461493
18.759972,0.02706847,0.23319858,0.22206746,0.16987506,0.20613012,0.194999,0.14280657,-0.01113113,-0.06332354,-0.05219241
19.992392,0.07421054,0.23681471,0.13442461,0.13667054,0.16260417,0.060214065,0.062460005,-0.1023901,-0.10014416,0.002245941
18.248795,0.33866498,0.25623345,0.5432722,0.88911176,-0.08243153,0.20460723,0.55044675,0.28703877,0.6328783,0.34583953
19.60009,0.72422856,0.71750736,0.62540716,0.53367877,-0.006721222,-0.098821424,-0.19054978,-0.0921002,-0.18382855,-0.09172835
19.596752,0.38501668,0.88175565,1.3965179,1.5458919,0.49673897,1.0115012,1.1608752,0.51476216,0.6641363,0.14937411
19.839596,0.397816,0.6001874,0.9171104,1.0616804,0.20237143,0.5192944,0.66386443,0.31692293,0.46149302,0.14457008
18.284286,0.294742,0.48115933,0.51084197,0.571526,0.18641734,0.21609996,0.276784,0.029682616,0.090366654,0.06068404
20.170223,0.0376024,0.3240994,0.5772937,0.64658964,0.286497,0.53969127,0.6089872,0.25319427,0.32249022,0.06929594
17.863132,0.508129,0.66525966,0.74684185,0.83270925,0.15713067,0.23871285,0.32458025,0.08158217,0.16744958,0.085867405
19.70486,0.47650084,0.550655,0.47296855,0.6101488,0.07415417,-0.003532294,0.13364792,-0.07768646,0.059493747,0.13718021
18.604183,1.4899316,2.0986369,2.2486632,2.3351207,0.60870534,0.75873166,0.84518915,0.15002632,0.23648378,0.08645746
19.574268,0.4878885,0.9419538,1.1659287,1.4392929,0.4540653,0.6780402,0.9514044,0.22397494,0.49733913,0.2733642
19.96594,0.68515325,1.4658688,1.9093982,2.1508167,0.7807155,1.2242448,1.4656634,0.44352937,0.6849479,0.24141857
17.394241,-0.0061858,0.034073863,-0.036806665,0.24611415,0.040259663,-0.030620867,0.25229996,-0.07088053,0.21204029,0.28292084
18.879356,0.5151721,0.53134245,0.709109,0.85757464,0.016170334,0.19393685,0.3424025,0.17776653,0.32623217,0.14846563
18.611624,0.03480173,0.2602866,0.3299708,0.14791471,0.22548486,0.2951691,0.11311298,0.06968423,-0.11237188,-0.18205611
18.147713,1.2810884,1.4858792,1.5355457,1.5489858,0.20479086,0.2544574,0.26789746,0.04966655,0.06310659,0.013440038
19.482224,0.77965945,1.1479665,1.2696555,1.4342147,0.36830708,0.48999605,0.65455526,0.12168894,0.28624818,0.16455923
16.20708,0.11317985,0.3083995,0.50059664,0.57604414,0.19521965,0.3874168,0.46286428,0.19219716,0.26764464,0.07544747
18.96045,0.17723627,0.3616008,0.4237668,0.42255077,0.18436451,0.2465305,0.24531451,0.062166,0.06095,-0.001216
18.370022,0.41949388,0.44114423,0.31482145,0.37570035,0.02165034,-0.10467244,-0.043793544,-0.12632278,-0.06544389,0.060878895
17.040808,2.4013278,3.7576528,4.627117,5.15863,1.356325,2.225789,2.757302,0.86946416,1.4009771,0.53151304
19.062187,0.7217605,0.7645105,0.71232665,1.0185627,0.04275001,-0.009433825,0.29680213,-0.052183833,0.25405213,0.30623597
18.770996,1.8168344,2.632128,2.97374,3.2426224,0.81529355,1.1569057,1.425788,0.34161213,0.61049443,0.26888227
18.790436,0.27029863,0.46636856,0.7217429,0.825246,0.19606996,0.45144433,0.5549474,0.25537437,0.35887742,0.10350306
18.610998,0.48511633,0.84987396,0.9815149,1.0490754,0.36475763,0.4963985,0.56395906,0.13164088,0.19920142,0.06756054
18.981424,0.09266281,0.05847507,0.24677004,0.5424326,-0.03418774,0.15410723,0.4497698,0.18829498,0.48395753,0.29566255
19.741354,0.06263637,0.052794814,0.1562271,0.17587882,-0.009841557,0.09359073,0.11324246,0.10343229,0.123084016,0.01965173
18.512663,0.9767664,2.063758,2.552612,2.8142061,1.0869914,1.5758457,1.8374397,0.48885435,0.7504483,0.26159394
20.182016,0.11701168,0.022986893,0.21443716,0.15115798,-0.094024785,0.097425476,0.03414629,0.19145027,0.12817107,-0.06327919
19.051168,0.18051486,0.4743754,0.9163066,1.1278865,0.29386052,0.73579174,0.94737166,0.44193122,0.65351117,0.21157993
18.797462,0.3491228,0.392607,0.24283235,0.47798175,0.0434842,-0.10629044,0.12885894,-0.14977464,0.08537474,0.23514938
19.42737,1.1398115,1.3336657,1.4445447,1.6735033,0.19385415,0.30473322,0.53369176,0.11087905,0.3398376,0.22895856
17.92293,0.23983692,0.51948637,0.6245265,0.7578963,0.27964947,0.38468957,0.5180594,0.105040096,0.2384099,0.1333698
18.649439,0.45302498,0.547422,0.735883,1.0507541,0.09439702,0.282858,0.5977291,0.188461,0.5033321,0.31487107
19.125181,0.15458292,0.33333117,0.68515414,0.8397696,0.17874826,0.5305712,0.6851867,0.35182297,0.50643843,0.15461548
19.363728,-0.09116333,0.34588727,0.20919552,0.181918,0.4370506,0.30035886,0.27308133,-0.13669176,-0.16396928,-0.02727752
17.411663,0.8181662,1.0041306,1.0528907,1.0361128,0.18596438,0.23472443,0.21794653,0.04876006,0.03198216,-0.0167779
18.896206,0.26544872,0.5215655,0.6919928,0.6574945,0.25611678,0.42654413,0.3920458,0.17042735,0.13592903,-0.034498323
18.207016,0.1135841,0.47592968,0.36118215,0.25507954,0.36234558,0.24759807,0.14149545,-0.11474752,-0.22085012,-0.10610261
19.355434,0.2320564,0.3548022,0.3854103,0.69946903,0.12274581,0.15335393,0.46741262,0.030608118,0.3446668,0.3140587
18.828707,0.06128722,0.07191296,0.10411244,0.10827704,0.010625738,0.04282522,0.046989813,0.03219948,0.03636408,0.004164597
19.403442,0.58587986,0.97894263,1.3612865,1.67175,0.39306277,0.77540666,1.08587,0.3823439,0.6928073,0.31046343
18.810408,0.34517387,0.8162499,0.85067075,0.78655666,0.47107604,0.5054969,0.4413828,0.03442085,-0.029693257,-0.06411411
19.003843,1.1329832,1.906073,2.1334035,2.472313,0.77308977,1.0004205,1.3393297,0.22733071,0.56623995,0.33890924
18.990887,0.16920185,0.5252194,0.5653316,0.47721553,0.35601753,0.39612973,0.30801368,0.04011221,-0.048003864,-0.08811607
18.989695,0.03437983,0.21875651,0.17623502,0.23221442,0.18437669,0.1418552,0.1978346,-0.04252149,0.013457916,0.055979405
18.547464,0.013943446,0.17770705,0.13652863,0.097311124,0.1637636,0.12258518,0.083367676,-0.04117842,-0.080395915,-0.0392175
19.89779,1.568843,2.0260355,2.0722058,2.0487266,0.45719257,0.5033627,0.47988367,0.046170156,0.02269109,-0.023479067
19.426739,0.5144368,0.44829956,0.5643633,0.7020878,-0.06613723,0.049926516,0.18765102,0.116063744,0.25378826,0.1377245
19.549164,0.47005466,1.252073,1.6821103,1.9427631,0.7820184,1.2120557,1.4727085,0.43003723,0.69069004,0.2606528
19.389263,1.0900866,1.9114087,2.4248397,2.5465932,0.8213221,1.3347532,1.4565065,0.51343113,0.6351844,0.1217533
19.322964,0.01311857,0.22167502,0.12675041,-0.01288699,0.20855646,0.113631845,-0.02600556,-0.094924614,-0.23456202,-0.1396374
18.922598,-0.05428315,0.01188561,0.3037032,0.30749702,0.06616876,0.35798633,0.36178017,0.29181758,0.2956114,0.00379384
17.592245,0.16641936,0.21149117,0.21135087,0.3662314,0.045071814,0.044931516,0.19981205,-1.40298E-4,0.15474023,0.15488054
18.897642,0.48799482,0.54754776,0.42970845,0.6071055,0.05955291,-0.058286376,0.11911069,-0.117839284,0.059557777,0.17739707
19.960938,-0.048632078,0.2782312,0.16685902,0.15638724,0.32686326,0.2154911,0.20501933,-0.11137217,-0.12184395,-0.010471777
18.658972,0.31084922,0.60923713,0.70308626,0.96429527,0.2983879,0.39223707,0.6534461,0.09384914,0.35505816,0.261209
17.409672,2.2751572,3.6526628,4.44397,4.8989606,1.3775054,2.1688128,2.6238034,0.7913074,1.2462981,0.45499068
17.848116,0.0506402,0.39033058,0.55654687,0.56453997,0.3396904,0.50590664,0.51389974,0.16621628,0.17420936,0.00799307
18.670654,0.059504706,0.36696532,0.52907294,0.5051956,0.3074606,0.46956822,0.4456909,0.1621076,0.13823028,-0.023877325
19.356436,0.09876041,0.3796889,0.46722564,0.6179279,0.28092846,0.36846524,0.5191675,0.08753677,0.23823902,0.15070227
18.77186,0.3667005,0.39490297,0.3091216,0.39130616,0.028202455,-0.05757889,0.02460564,-0.08578134,-0.003596816,0.08218453
17.675938,0.17884386,0.17849158,0.3412787,0.30104795,-3.5227E-4,0.16243485,0.12220411,0.16278712,0.12255638,-0.04023074
17.862955,0.37102947,0.56458014,0.4508428,0.47890675,0.19355068,0.079813324,0.10787727,-0.11373735,-0.08567341,0.028063945
19.40344,0.58497244,0.7275027,0.7325445,1.0113134,0.14253026,0.14757207,0.42634097,0.005041809,0.2838107,0.2787689
